STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
,,,10/11/2023,,,"108,036,448.313"
VTES,2023-10-11,WORST,2026-05-01,129275.4370000000,467468.9340000000,596744.3720000000,
VTES,2023-10-11,WORST,2026-05-15,83006.9150000000,136170.2130000000,219177.1280000000,
VTES,2023-10-11,WORST,2026-06-01,88792.3300000000,678723.4040000000,767515.7340000000,
VTES,2023-10-11,WORST,2026-06-15,66518.6170000000,1119148.9360000000,1185667.5530000000,
VTES,2023-10-11,WORST,2026-07-01,198625.0000000000,1793617.0210000000,1992242.0210000000,
VTES,2023-10-11,WORST,2026-07-15,24255.3190000000,51063.8300000000,75319.1490000000,
VTES,2023-10-11,WORST,2026-08-03,179528.9360000000,2314893.6170000000,2494422.5530000000,
VTES,2023-10-11,WORST,2026-08-17,26595.7450000000,57446.8090000000,84042.5530000000,
VTES,2023-10-11,WORST,2026-09-01,100162.2340000000,1414893.6170000000,1515055.8510000000,
VTES,2023-10-11,WORST,2026-09-15,54191.4890000000,140425.5320000000,194617.0210000000,
VTES,2023-10-11,WORST,2026-10-01,92595.7450000000,1265957.4470000000,1358553.1910000000,
VTES,2023-10-11,WORST,2026-10-15,10425.5320000000,0.0000000000,10425.5320000000,
VTES,2023-10-11,WORST,2026-11-01,2199.9120000000,0.0000000000,2199.9120000000,
VTES,2023-10-11,WORST,2026-11-02,116611.7410000000,1236078.2920000000,1352690.0330000000,
VTES,2023-10-11,WORST,2026-11-16,79964.3620000000,797872.3400000000,877836.7020000000,
VTES,2023-10-11,WORST,2026-12-01,73521.6310000000,1106382.9790000000,1179904.6100000000,
VTES,2023-10-11,WORST,2026-12-15,38803.1910000000,200000.0000000000,238803.1910000000,
VTES,2023-10-11,WORST,2027-01-01,4521.2770000000,0.0000000000,4521.2770000000,
VTES,2023-10-11,WORST,2027-01-04,154119.6810000000,674468.0850000000,828587.7660000000,
VTES,2023-10-11,WORST,2027-01-15,22978.7230000000,97872.3400000000,120851.0640000000,
VTES,2023-10-11,WORST,2027-02-01,124539.8940000000,565957.4470000000,690497.3400000000,
VTES,2023-10-11,WORST,2027-02-16,25159.5740000000,236170.2130000000,261329.7870000000,
VTES,2023-10-11,WORST,2027-03-01,68382.9790000000,157446.8090000000,225829.7870000000,
VTES,2023-10-11,WORST,2027-03-15,50680.8510000000,444680.8510000000,495361.7020000000,
VTES,2023-10-11,WORST,2027-04-01,59351.0640000000,163829.7870000000,223180.8510000000,
VTES,2023-10-11,WORST,2027-04-15,10425.5320000000,61702.1280000000,72127.6600000000,
VTES,2023-10-11,WORST,2027-05-01,2199.9120000000,19644.5780000000,21844.4900000000,
VTES,2023-10-11,WORST,2027-05-03,87313.8520000000,665957.4470000000,753271.2990000000,
VTES,2023-10-11,WORST,2027-05-17,60828.7230000000,295744.6810000000,356573.4040000000,
VTES,2023-10-11,WORST,2027-06-01,46694.1490000000,287234.0430000000,333928.1910000000,
VTES,2023-10-11,WORST,2027-06-15,33872.3400000000,540425.5320000000,574297.8720000000,
VTES,2023-10-11,WORST,2027-07-01,142441.4890000000,1452779.6740000000,1595221.1640000000,
VTES,2023-10-11,WORST,2027-07-15,20531.9150000000,287234.0430000000,307765.9570000000,
VTES,2023-10-11,WORST,2027-08-02,112890.9570000000,2191489.3620000000,2304380.3190000000,
VTES,2023-10-11,WORST,2027-08-15,3313.4110000000,268085.1060000000,271398.5180000000,
VTES,2023-10-11,WORST,2027-08-16,19255.3190000000,351063.8300000000,370319.1490000000,
VTES,2023-10-11,WORST,2027-09-01,64446.8090000000,780851.0640000000,845297.8720000000,
VTES,2023-10-11,WORST,2027-09-15,39563.8300000000,176595.7450000000,216159.5740000000,
VTES,2023-10-11,WORST,2027-10-01,55702.1280000000,738297.8720000000,794000.0000000000,
VTES,2023-10-11,WORST,2027-10-15,8882.9790000000,206382.9790000000,215265.9570000000,
VTES,2023-10-11,WORST,2027-11-01,72275.4900000000,1269626.3740000000,1341901.8640000000,
VTES,2023-10-11,WORST,2027-11-15,46732.9790000000,351063.8300000000,397796.8090000000,
VTES,2023-10-11,WORST,2027-12-01,42066.4890000000,168505.4090000000,210571.8980000000,
VTES,2023-10-11,WORST,2027-12-15,21702.1280000000,295744.6810000000,317446.8090000000,
VTES,2023-10-11,WORST,2028-01-01,4318.8060000000,194028.8360000000,198347.6420000000,
VTES,2023-10-11,WORST,2028-01-03,103952.1280000000,831914.8940000000,935867.0210000000,
VTES,2023-10-11,WORST,2028-01-18,13351.0640000000,53191.4890000000,66542.5530000000,
VTES,2023-10-11,WORST,2028-02-01,59688.5340000000,389361.7020000000,449050.2360000000,
VTES,2023-10-11,WORST,2028-02-15,10478.7230000000,42553.1910000000,53031.9150000000,
VTES,2023-10-11,WORST,2028-03-01,46319.1490000000,514893.6170000000,561212.7660000000,
VTES,2023-10-11,WORST,2028-03-15,35148.9360000000,348936.1700000000,384085.1060000000,
VTES,2023-10-11,WORST,2028-04-01,702.1280000000,0.0000000000,702.1280000000,
VTES,2023-10-11,WORST,2028-04-03,36542.5530000000,446808.5110000000,483351.0640000000,
VTES,2023-10-11,WORST,2028-04-17,3723.4040000000,106382.9790000000,110106.3830000000,
VTES,2023-10-11,WORST,2028-05-01,42127.4550000000,186774.5520000000,228902.0070000000,
VTES,2023-10-11,WORST,2028-05-15,39867.0210000000,538297.8720000000,578164.8940000000,
VTES,2023-10-11,WORST,2028-06-01,36879.9240000000,201736.5730000000,238616.4980000000,
VTES,2023-10-11,WORST,2028-06-15,17180.8510000000,300000.0000000000,317180.8510000000,
VTES,2023-10-11,WORST,2028-07-03,85739.3620000000,1648936.1700000000,1734675.5320000000,
VTES,2023-10-11,WORST,2028-07-17,12287.2340000000,208510.6380000000,220797.8720000000,
VTES,2023-10-11,WORST,2028-08-01,50313.8300000000,838297.8720000000,888611.7020000000,
VTES,2023-10-11,WORST,2028-08-15,11010.6380000000,127659.5740000000,138670.2130000000,
VTES,2023-10-11,WORST,2028-09-01,33925.5320000000,255319.1490000000,289244.6810000000,
VTES,2023-10-11,WORST,2028-09-15,26425.5320000000,314893.6170000000,341319.1490000000,
VTES,2023-10-11,WORST,2028-10-01,702.1280000000,1977.6600000000,2679.7870000000,
VTES,2023-10-11,WORST,2028-10-02,27287.2340000000,572340.4260000000,599627.6600000000,
VTES,2023-10-11,WORST,2028-10-16,1063.8300000000,42553.1910000000,43617.0210000000,
VTES,2023-10-11,WORST,2028-11-01,37354.0050000000,371354.9540000000,408708.9590000000,
VTES,2023-10-11,WORST,2028-11-15,23218.0850000000,287234.0430000000,310452.1280000000,
VTES,2023-10-11,WORST,2028-12-01,31814.0410000000,258666.2780000000,290480.3190000000,
VTES,2023-10-11,WORST,2028-12-15,10021.2770000000,174468.0850000000,184489.3620000000,
VTES,2023-10-11,WORST,2029-01-02,46178.1910000000,687234.0430000000,733412.2340000000,
VTES,2023-10-11,WORST,2029-01-16,7074.4680000000,0.0000000000,7074.4680000000,
VTES,2023-10-11,WORST,2029-02-01,29037.2340000000,100000.0000000000,129037.2340000000,
VTES,2023-10-11,WORST,2029-02-15,9414.8940000000,176595.7450000000,186010.6380000000,
VTES,2023-10-11,WORST,2029-03-01,29297.8720000000,553191.4890000000,582489.3620000000,
VTES,2023-10-11,WORST,2029-03-15,19468.0850000000,374468.0850000000,393936.1700000000,
VTES,2023-10-11,WORST,2029-04-01,642.7980000000,0.0000000000,642.7980000000,
VTES,2023-10-11,WORST,2029-04-02,14414.8940000000,4255.3190000000,18670.2130000000,
VTES,2023-10-11,WORST,2029-05-01,28736.0610000000,198826.1620000000,227562.2230000000,
VTES,2023-10-11,WORST,2029-05-15,16037.2340000000,142553.1910000000,158590.4260000000,
VTES,2023-10-11,WORST,2029-06-01,22808.6250000000,449327.2560000000,472135.8820000000,
VTES,2023-10-11,WORST,2029-06-15,8957.4470000000,176595.7450000000,185553.1910000000,
VTES,2023-10-11,WORST,2029-07-02,32773.9360000000,568085.1060000000,600859.0430000000,
VTES,2023-10-11,WORST,2029-07-16,7074.4680000000,157446.8090000000,164521.2770000000,
VTES,2023-10-11,WORST,2029-08-01,26537.2340000000,378723.4040000000,405260.6380000000,
VTES,2023-10-11,WORST,2029-08-15,5000.0000000000,106382.9790000000,111382.9790000000,
VTES,2023-10-11,WORST,2029-09-01,1303.1910000000,104255.3190000000,105558.5110000000,
VTES,2023-10-11,WORST,2029-09-04,18797.8720000000,297872.3400000000,316670.2130000000,
VTES,2023-10-11,WORST,2029-09-17,10106.3830000000,0.0000000000,10106.3830000000,
VTES,2023-10-11,WORST,2029-10-01,14951.3090000000,412915.9570000000,427867.2660000000,
VTES,2023-10-11,WORST,2029-11-01,23601.0640000000,642553.1910000000,666154.2550000000,
VTES,2023-10-11,WORST,2029-11-15,12473.4040000000,148936.1700000000,161409.5740000000,
VTES,2023-10-11,WORST,2029-12-03,10773.4450000000,367931.6860000000,378705.1320000000,
VTES,2023-10-11,WORST,2029-12-17,4542.5530000000,321276.5960000000,325819.1490000000,
VTES,2023-10-11,WORST,2030-01-02,19659.5740000000,404255.3190000000,423914.8940000000,
VTES,2023-10-11,WORST,2030-01-15,3138.2980000000,0.0000000000,3138.2980000000,
VTES,2023-10-11,WORST,2030-02-01,17240.5440000000,393617.0210000000,410857.5650000000,
VTES,2023-10-11,WORST,2030-02-15,2659.5740000000,42553.1910000000,45212.7660000000,
VTES,2023-10-11,WORST,2030-03-01,12925.5320000000,346808.5110000000,359734.0430000000,
VTES,2023-10-11,WORST,2030-03-15,10106.3830000000,455319.1490000000,465425.5320000000,
VTES,2023-10-11,WORST,2030-04-01,4734.0430000000,104255.3190000000,108989.3620000000,
VTES,2023-10-11,WORST,2030-05-01,7537.2340000000,148936.1700000000,156473.4040000000,
VTES,2023-10-11,WORST,2030-05-15,9095.7450000000,87234.0430000000,96329.7870000000,
VTES,2023-10-11,WORST,2030-06-03,1524.8130000000,2127.6600000000,3652.4730000000,
VTES,2023-10-11,WORST,2030-06-17,3563.8300000000,142553.1910000000,146117.0210000000,
VTES,2023-10-11,WORST,2030-07-01,11558.5110000000,476595.7450000000,488154.2550000000,
VTES,2023-10-11,WORST,2030-07-15,3138.2980000000,125531.9150000000,128670.2130000000,
VTES,2023-10-11,WORST,2030-08-01,9069.1490000000,365957.4470000000,375026.5960000000,
VTES,2023-10-11,WORST,2030-08-15,3723.4040000000,234042.5530000000,237765.9570000000,
VTES,2023-10-11,WORST,2030-09-01,0.0000000000,29787.2340000000,29787.2340000000,
VTES,2023-10-11,WORST,2030-09-03,4255.3190000000,191489.3620000000,195744.6810000000,
VTES,2023-10-11,WORST,2030-10-01,2127.6600000000,85106.3830000000,87234.0430000000,
VTES,2023-10-11,WORST,2030-11-01,3734.0430000000,163829.7870000000,167563.8300000000,
VTES,2023-10-11,WORST,2030-11-15,2659.5740000000,106382.9790000000,109042.5530000000,
VTES,2023-10-11,WORST,2030-12-02,1471.6220000000,58088.1150000000,59559.7370000000,


"**For more information about Vanguard funds or Vanguard ETFs, visit vanguard.com or call 1-800-523-1036 to obtain a prospectus or, if available, a summary prospectus. Investment objectives, risks, charges, expenses, and other important information are contained in the prospectus; read and consider it carefully before investing.**"
"**Vanguard ETF Shares are not redeemable with the issuing Fund other than in very large aggregations worth millions of dollars. Instead, investors must buy or sell Vanguard ETF Shares in the secondary market and hold those shares in a brokerage account. In doing so, the investor may incur brokerage commissions and may pay more than net asset value when buying and receive less than net asset value when selling.**"
"All investing is subject to risk, including the possible loss of the money you invest."
"The Vanguard Group, Inc. All rights reserved. Vanguard Marketing Corporation, Distributor of the Vanguard Funds."
